id,username,created_at,lng,lat,text
1517423213965606913,happysoulindia,Fri Apr 22 08:41:01 +0000 2022,74.0056685,15.2758085,@happysoulindia@poojabeditweetsPositive thought of the day.#happysoullifestyle #wellnessjourney https://t.co/3hYwRqe9nb
1517423219451473920,spandanvyas,Fri Apr 22 08:41:02 +0000 2022,73.113833,18.966801,Atm Straddle spike by 100 points!
1517423225998766080,sweetsavita24,Fri Apr 22 08:41:04 +0000 2022,77.5584485,12.9231145,@Sid_Legacy @sidharth_shukla Good afternoon Sanju.🥰🤗🥀🥀Have a great day ahead.🌆♥️♥️#SidharthShukla ✨⭐️… https://t.co/TySWnxDOYe
1517423234475462656,anil_singh_negi,Fri Apr 22 08:41:06 +0000 2022,75.7564715,22.561004,@snehavermm Nice back
1517423239210799105,DrNaseemAhmedS1,Fri Apr 22 08:41:07 +0000 2022,72.874244,19.17414,@AslamShaikh_MLA #IndiaAgainst hate
1517423240146083846,Anispiice,Fri Apr 22 08:41:07 +0000 2022,77.5564225,13.075209000000001,So this happened.... https://t.co/B39yF1ss0P
1517423249487183872,Shalini55976132,Fri Apr 22 08:41:09 +0000 2022,82.93295549999999,25.3733755,@MinalMins @karanvirsharma9 @Nabila330582185 It's too good yaar👌👌👌.
1517423252011773952,Lisa70361711,Fri Apr 22 08:41:10 +0000 2022,90.328709,24.098380499999998,@bts_bighit #bangladeshibtsarmy #bts 🇧🇩Purple you jimina. Please notice Bangladeshi bts army 💔💔💜💜🇧🇩 . We love you… https://t.co/vPyjml6g10
1517423255766056960,shubhendukaushi,Fri Apr 22 08:41:11 +0000 2022,77.4233395,28.773568,@kamaalrkhan But bade Jersey movie bani to acchi hogi
1517423264062050304,cunha_stanley,Fri Apr 22 08:41:13 +0000 2022,72.874244,19.17414,"@s_shreyatweets In INDIA you are not treated as Indians,it is true."
1517423265114906624,mirzasahab_,Fri Apr 22 08:41:13 +0000 2022,73.076795,33.620551,Follow for more on instagram:itsmirza98#امپورٹڈ_حکومت_نامنظور https://t.co/V1hZxm54Qg
1517423270013792256,spacehasnowall,Fri Apr 22 08:41:14 +0000 2022,73.910077,18.5081615,@sudesh_mehra Shows their slow silent progress and India’s loud and proud regression march.
1517423270802378753,Mub_islamian,Fri Apr 22 08:41:14 +0000 2022,71.541931,33.980791499999995,@pmln_org Thanks for coming to north waziristan I hope peace will come soon
1517423270496444417,_razaullah_,Fri Apr 22 08:41:14 +0000 2022,72.35549850000001,30.864107500000003,Happy Friday!#fridaymorning #JummaMubarak #Ramazan https://t.co/I4ICPVIcN5
1517423273830625280,Sachchi67504978,Fri Apr 22 08:41:15 +0000 2022,72.874244,19.17414,@AshramGaushala Great  Sankirtan yatra
1517423275818852352,Faizkhattak2999,Fri Apr 22 08:41:15 +0000 2022,73.0768205,33.712430999999995,#PTI Party's overall momentum is getting higher and higher. https://t.co/S9S0CelQUI
1517423295745822721,SANGITAALAWA12,Fri Apr 22 08:41:20 +0000 2022,75.844315,22.9119085,#GodMorningFridayWhat is the true Knowledge of holy Quran?please watch Shraddha channel MH 1 daily from 2:00 pm t… https://t.co/TgMgzsPbWF
1517423299663470592,mirgohar10,Fri Apr 22 08:41:21 +0000 2022,72.35549850000001,30.864107500000003,As expected 😂🫡 @iihtishamm
1517423300523163648,Nixonnoel,Fri Apr 22 08:41:21 +0000 2022,73.113833,18.966801,@BALWANT1962 @OlaElectric Go fck urself https://t.co/oi45wzX4sP
1517423302901387265,JalalQazi,Fri Apr 22 08:41:22 +0000 2022,71.541931,33.980791499999995,"The last 10 nights of Ramadan are here. Recharge and be ready for prayers at night, more Qur'an reading, salawats u… https://t.co/1qJnOaBMYD"
1517423325814816768,ritesh214,Fri Apr 22 08:41:27 +0000 2022,72.874244,19.17414,@yadavakhilesh Appointment kisne kiya tha?
1517423328042299392,2021Ambal,Fri Apr 22 08:41:28 +0000 2022,80.06585150000001,12.6714865,@gemhostofficial @GemsTiger @AltcoinCollif @CryptoGate15 Done.Thankyou https://t.co/emt73fqlDV
1517423330277851136,SameerA86919614,Fri Apr 22 08:41:28 +0000 2022,84.8066635,25.9224675,@Aapyhayekisliye It's your fault 😉
1517423331288313856,NPandithan,Fri Apr 22 08:41:29 +0000 2022,77.773365,11.239787,@Porkoelumalai He is wearing inners now?
1517423337110077441,shaunak_1308,Fri Apr 22 08:41:30 +0000 2022,73.410064,18.961047999999998,@Ollielmeri @SeanAgarwal3 @asif__aftab @champ_lemur @Pdmx_James @goal Good for you man. Then we as madrid fans aren… https://t.co/Ftit1fN5sD
1517423338897162245,ShyamaHarihar,Fri Apr 22 08:41:31 +0000 2022,80.26180550000001,13.0243945,Masks are compulsory again 😷#COVID
1517423339014295552,Sankard62422734,Fri Apr 22 08:41:31 +0000 2022,87.921509,22.2019065,@narendramodi Only body here personal run and here all my.but only my and my family here body personal run here place here kinds and etc.
1517423344642969601,sumit138,Fri Apr 22 08:41:32 +0000 2022,77.550599,28.499759,@LiveAdalat Good riddance. World is safe from two educated future terrorist
1517423360094793728,snccclicks,Fri Apr 22 08:41:36 +0000 2022,75.844315,22.9119085,"My country, my beautiful country, has the potential to be the greatest country on earth.BUT.... Constitution should… https://t.co/JLjKiirOlS"
1517423369817587712,akarsh_anand10,Fri Apr 22 08:41:38 +0000 2022,87.4287935,25.7794555,This SDM should get suspended for her  inhumane bahaviour.https://t.co/q42sowU5MO
1517423372329697280,amir_irsa,Fri Apr 22 08:41:38 +0000 2022,68.1303685,30.236963499999998,"Leave unsightly blackheads and blemishes in the dust, with an exciting 2-step face mask that uses hot and cold to m… https://t.co/w8Gjnx2BKt"
1517423372623175681,elina7_bts,Fri Apr 22 08:41:39 +0000 2022,72.874244,19.17414,@AD_022021 Sending positive vibes your way…Good Luck for today🙌🏼🙌🏼💜💜             Fighting👊🏼 https://t.co/gkYhokqdzU
1517423383310262278,Geetha1202,Fri Apr 22 08:41:41 +0000 2022,72.874244,19.17414,@wiplt20_ Where to get the full score card? In BCCI site only live scores or results are appearing..
1517423382819590147,authindia,Fri Apr 22 08:41:41 +0000 2022,77.550599,28.499759,"""May Love and Light prevail. May Divine Wisdom reign supreme.""- Anthon St.MaartenPattachitra style #painting depic… https://t.co/NCN6ybc481"
1517423384321314816,ikramsadozai00,Fri Apr 22 08:41:41 +0000 2022,68.88915850000001,26.116357,"#America you are super power but don’t underestimate the power of ALLAH, the Pakistani Nation is with @ImranKhanPTI… https://t.co/IdSYo2fVcC"
1517423400997642240,ribiy3,Fri Apr 22 08:41:45 +0000 2022,72.874244,19.17414,@sandipsabharwal Solar needs to get cheaper first to enable water desalination and lower input power costs for hydrogen to be effective.
1517423407448555520,debug_mode,Fri Apr 22 08:41:47 +0000 2022,76.974691,28.368524999999998,"@erpardeepjain @warikoo Akshay Saini is engineer in Uber , warikoo is founder of successful startup As I said Twi… https://t.co/EkBSe4tCHL"
1517423409138847744,w_karve,Fri Apr 22 08:41:47 +0000 2022,73.88438199999999,18.520764,@chotisikhidki Agree - there is a need to revise current rules and make new rules in sync with today's times
1517423413068849154,sweetsavita24,Fri Apr 22 08:41:48 +0000 2022,77.5584485,12.9231145,@REGINARDSOUZA1 @sidharth_shukla Good afternoon Regina.🥰🤗🥀🥀Have a great day ahead.🌆♥️♥️#SidharthShukla ✨⭐️… https://t.co/fUtShm4eqh
1517423413270220801,Sachchi67504978,Fri Apr 22 08:41:48 +0000 2022,72.874244,19.17414,@RajokriAshram Wishing you very happy incarnation day of Pujya Sant Shri Asharamji Bapu to all of you 😊
1517423426423889921,ShubhamAzadHind,Fri Apr 22 08:41:51 +0000 2022,78.160087,26.0633235,Netaji Subhas Chandra Bose during ICS preparation days. https://t.co/ln9vnHssQ1
1517423432278839297,buddhika_kodi,Fri Apr 22 08:41:53 +0000 2022,80.76465400000001,7.8786605000000005,@SamiFathi_ 😂😂😂😂😂 same thing happened to me…
1517423432731795456,SAM7063,Fri Apr 22 08:41:53 +0000 2022,77.095086,28.6384895,@MajorPoonia @NIA_India @DelhiPolice @DCP_CCC_Delhi @Cyberdost @cp_delhi @CyberPS_SEast @CyberSouthwest pls take action against this..
1517423434133045249,hasususu,Fri Apr 22 08:41:53 +0000 2022,77.5564225,13.075209000000001,@jagatmindri Yava b. D this fellow.  Rascal
1517423435453927424,kumarshah42,Fri Apr 22 08:41:54 +0000 2022,82.231332,22.018134500000002,Check out my new NFT on OpenSea! https://t.co/Em4vBOenZQ via @opensea
1517423447277981696,TeamKonidela,Fri Apr 22 08:41:56 +0000 2022,80.764796,15.893908,Witness the 'U'ltimate 'A'ction in cinemas from APRIL 29 💥💥@KChiruTweets@AlwaysRamCharan@TeamKonidela… https://t.co/VkkaYBSHWN
1517423451367038976,anil_singh_negi,Fri Apr 22 08:41:57 +0000 2022,75.7564715,22.561004,@Madhuri07870024 Ok coming https://t.co/r6NyLKbRg0 whatsapp no.4 u 7000503636 Anil
1517423452432392192,amulya_lakra,Fri Apr 22 08:41:58 +0000 2022,84.440852,20.188653000000002,@SaveSoilMama Thank you so much 💓 #SaveSoil
1517423455125311488,dipak_gyawali,Fri Apr 22 08:41:58 +0000 2022,84.13302049999999,28.3908495,@arundadhikary @ThiraLalBhusal Wasn't she involved in some scandal as ambassador somewhere? And had to resign or be recalled?
1517423464532959232,KhalaneVishwas,Fri Apr 22 08:42:00 +0000 2022,74.7158455,20.8811305,@Swetha19654219 Super
1517423471520792577,Saggy8889,Fri Apr 22 08:42:02 +0000 2022,77.5564225,13.075209000000001,@DrDeepakKrishn1 @HMOIndia @PMOIndia There are strict fines and there camera installed but the problem is corrupt o… https://t.co/xzxQM8BgAZ
1517423473777250304,Sankard62422734,Fri Apr 22 08:42:03 +0000 2022,87.921509,22.2019065,@narendramodi Me writing  beacuse my all.
1517423474368675840,Garvitsagar2,Fri Apr 22 08:42:03 +0000 2022,77.095086,28.6384895,@Dakkani1 Use me as a dislike button!
1517423475102679041,Rohan_141291,Fri Apr 22 08:42:03 +0000 2022,77.095086,28.6384895,Looking someone in delhi.... Who want real hot secret fun with full privacy... Contact me.... Any female can cont… https://t.co/ssyaTV888G
1517423478722285568,Drkislay17,Fri Apr 22 08:42:04 +0000 2022,80.8035725,20.739566,"#GodMorningWednesdayIt has been written in Yajurved Adhyay 19 Mantra 25, 26 that a true Guru will elaborate the i… https://t.co/DqkYko6Nsn"
1517423484162363392,Iamavinashkm,Fri Apr 22 08:42:05 +0000 2022,75.781979,12.9424585,@arpitahindu Get well soon 🎉
1517423488797052929,rural_nomad,Fri Apr 22 08:42:06 +0000 2022,79.082735,30.529004,If you leave materialistic world then you have nothing to loss but a lot to gain.#RandomThoughts
1517423508812357632,ashishrungta99,Fri Apr 22 08:42:11 +0000 2022,73.113833,18.966801,@suryapsingh_IAS Kehne ko Gandhi Family Actual me Feroz Gandee family.
1517423511094308864,koganti_rajani,Fri Apr 22 08:42:12 +0000 2022,78.46509449999999,17.3886495,@__queenGOT @LubzzC Congratulations 💐Sumbul_touqeerInstagram Followers 250KYou are the best Actor ❤️So Beautifu… https://t.co/MbwUFTDrVD
1517423511211372544,amus4025,Fri Apr 22 08:42:12 +0000 2022,72.35549850000001,30.864107500000003,@FaisalJavedKhan This realtity https://t.co/41TMSXwBGD
1517423512092258304,KSPANDI09200911,Fri Apr 22 08:42:12 +0000 2022,80.06585150000001,12.6714865,https:/SS/youtube.com/cSEE INDIA IS YET TO UNDERSTAND PAKISTAN AND CHINQ QND GET EASLY FOOLED BY THEM ESPL  DOVAL AND JAISHANKAR/SriramVLOGS
1517423530602020864,Ashraful10k,Fri Apr 22 08:42:16 +0000 2022,90.589005,23.644519,@shuborna_bd Awesome 👍
1517423554429521920,MVedsen,Fri Apr 22 08:42:22 +0000 2022,85.10203849999999,25.569474,It is for sure only Indians have right to live in India as a citizen &amp;those who induldge in anti Indian activities… https://t.co/nQPHHoc910
1517423554794430464,aabid__afridi,Fri Apr 22 08:42:22 +0000 2022,90.328709,24.098380499999998,It’s a very amazing project and very valuable project also. Thank you for this amazing project guys. Keep it up… https://t.co/AmMnjwlB0d
1517423557638205440,Habibaislam1876,Fri Apr 22 08:42:23 +0000 2022,91.18243050000001,23.456111,#Bangladeshibtsarmy One day there will be a BTS concert in our country😌Love from Bangladesh 🇧🇩🇧🇩🇧🇩We are purple you… https://t.co/SlMbenffsQ
1517423561010388993,NijhumKim,Fri Apr 22 08:42:23 +0000 2022,90.328709,24.098380499999998,#bangladeshbtsarmy I love btsPurple you https://t.co/AQZ4Tt6BtI
1517423563778965504,hasususu,Fri Apr 22 08:42:24 +0000 2022,77.5564225,13.075209000000001,Elon Musk should buy entire Indian media and then torture them by only presenting REAL news!! Maybe even deduct th… https://t.co/6fVA5gZOb4
1517423574734098432,agarwalssaai,Fri Apr 22 08:42:27 +0000 2022,78.08863500000001,27.902649,"@ndtv So @ndtv is unaware of hijab,  burqa, attire etc. And considered itself...  a.... so called specialist channel?? Lol"
1517423587786772480,04fa69929aea4b2,Fri Apr 22 08:42:30 +0000 2022,80.88440750000001,26.8251695,@Muskanyadav90 Super sexy
1517423590206885888,Sankard62422734,Fri Apr 22 08:42:30 +0000 2022,87.921509,22.2019065,@narendramodi Previous my buy time all my
1517423592333623298,brighttyyee,Fri Apr 22 08:42:31 +0000 2022,86.008985,20.3694605,Wordle 307 3/6🟩⬛⬛🟩🟩🟨⬛⬛⬛⬛🟩🟩🟩🟩🟩
1517423597043666944,itsmeyashb,Fri Apr 22 08:42:32 +0000 2022,72.874244,19.17414,"@gdalmiathinks If you haven't already, you must visit Sun and Moon, an authentic Korean restaurant near Four Season… https://t.co/CHkQvIyV8H"
1517423605537148928,my_mgh,Fri Apr 22 08:42:34 +0000 2022,79.37363500000001,28.406046500000002,"By destroying Amazon forests, we are scripting our destruction and moreover pushing ourself towards a certain disas… https://t.co/O1iN6KAGtq"
1517423607701458944,MaazAwan110,Fri Apr 22 08:42:35 +0000 2022,72.35549850000001,30.864107500000003,Assistant Secretaries of iblees in Pakistan 😂 https://t.co/qoan5cJa0d
1517423611706896384,jagdishkholiya,Fri Apr 22 08:42:36 +0000 2022,76.974691,28.368524999999998,Golden days
1517423613011394560,sinhahahaha,Fri Apr 22 08:42:36 +0000 2022,84.858465,25.548181,Some spontaneous skirt wearing happened. https://t.co/dguWLcYHPf
1517423614529835008,kiranM84829376,Fri Apr 22 08:42:36 +0000 2022,74.576513,18.4531895,@surya_14kumar SKY is new star 🌟 in India
1517423616157110274,MIAlam1981,Fri Apr 22 08:42:37 +0000 2022,77.095086,28.6384895,"#UmarKhalid speech 'obnoxious, inciteful, unacceptable, says Delhi HCRead full: https://t.co/pb6l0TGaA4 https://t.co/bHUFSp8Rst"
1517423616261910528,Rohan_141291,Fri Apr 22 08:42:37 +0000 2022,77.095086,28.6384895,Looking someone in delhi.... Who want real hot secret fun with full privacy... Contact me.... Any female can cont… https://t.co/ePG2YgKdIa
1517423617948102656,anil_singh_negi,Fri Apr 22 08:42:37 +0000 2022,75.7564715,22.561004,@vidhidahiya55 Hi Vidhi looking so Gorgeous
1517423618497544193,debug_mode,Fri Apr 22 08:42:37 +0000 2022,76.974691,28.368524999999998,"Pradeep why don’t you leave your job , start writing LinkedIn post , Twitter thread and make money ?"
1517423620544675840,2021Ambal,Fri Apr 22 08:42:38 +0000 2022,80.06585150000001,12.6714865,@gemhostofficial @ZELWINofficial @mymetahouse @StoopKidzNFT @GawsStiph Done following https://t.co/NSzsV3lwlN
1517423622117232640,raomeenakshi7,Fri Apr 22 08:42:38 +0000 2022,74.8923565,12.9407935,#GhumHaiKisikeyPyaarMeiin.. I watch only this nowadays. https://t.co/BHnTgarQhJ
1517423632862965760,Axe2811,Fri Apr 22 08:42:41 +0000 2022,72.874244,19.17414,Wordle 307 4/6⬛⬛⬛⬛⬛⬛⬛⬛⬛🟩⬛⬛🟩⬛🟩🟩🟩🟩🟩🟩
1517423638697234432,oasisuniform1,Fri Apr 22 08:42:42 +0000 2022,88.352242,22.6127055,Get The Best Quality Fire ems Safety Uniform With Offer PriceRead More : https://t.co/e79Sey5WWy… https://t.co/aeks7Q51Sj
1517423649099108352,rohinverma2410,Fri Apr 22 08:42:44 +0000 2022,77.095086,28.6384895,"@Ravijharkhandi @cspramesh ♥️ you are a hero, sir!"
1517423653566107648,hrnurtweets2,Fri Apr 22 08:42:46 +0000 2022,76.41070450000001,30.2604745,Atleast open up an IMAX screen in Chandigarh!!! We need one for sure! Would serve a common screen for a part of Har… https://t.co/OfhCZmghwO
1517423663385034753,RoopnagarN,Fri Apr 22 08:42:48 +0000 2022,80.86755450000001,27.1397585,@Hardika_Yadav Good afternoon
1517423665297600512,MrAseemSingh,Fri Apr 22 08:42:48 +0000 2022,72.874244,19.17414,@RamakrishnanRrk @ChennaiIPL This is so cute !💛
1517423671626715136,Nixonnoel,Fri Apr 22 08:42:50 +0000 2022,73.113833,18.966801,@BALWANT1962 @bhash @OlaElectric Go ____ yourself https://t.co/v56jxaBheq
1517423695417188352,vikram1980india,Fri Apr 22 08:42:56 +0000 2022,73.113833,18.966801,@BanjaraThoughts Yes donate to help her but not open a new hotel as her hotel was illegal or she should fight for it not beg.
1517423704422027265,Rohan_141291,Fri Apr 22 08:42:58 +0000 2022,77.095086,28.6384895,@Priyank81516091 Lovely
1517423714303840256,Umashan54000367,Fri Apr 22 08:43:00 +0000 2022,80.86755450000001,27.1397585,@Airtel_Presence Sir wrost service had seen
1517423719173345280,DmTiwari16,Fri Apr 22 08:43:01 +0000 2022,82.598354,24.10224,चौपाटी में citizen feedback liya Gaya#SwachhSurvekshan2022 #SwachhSurvekshan2022Singrauli#SwachhSurvekshan2022MP… https://t.co/TgHZRhoiAe
1517423723984220160,Rambali44507289,Fri Apr 22 08:43:02 +0000 2022,85.6549235,23.659788,@SantRampalJLive Very very nice
1517423732050038785,Abhay9752753149,Fri Apr 22 08:43:04 +0000 2022,77.0,21.0,New effects #newsfeed #newpost #newmusic @ India https://t.co/pQsVwSbvHK
1517423743274188805,ChinchaySakshi,Fri Apr 22 08:43:07 +0000 2022,72.874244,19.17414,"Welcome Amit Shah ji in MP, Shri Shah will distribute Rs 67 Crore bonus of tendu patta collection in the program or… https://t.co/lwWQCxtjKQ"
1517423752706871296,gilanimn,Fri Apr 22 08:43:09 +0000 2022,80.88440750000001,26.8251695,@abdus_salam39 @IrfanPathan Don't call Jinha right. He is responsible for the sufferings of the minorities and even those in pakisthan.
1517423755558981632,Sankard62422734,Fri Apr 22 08:43:10 +0000 2022,87.921509,22.2019065,@narendramodi My  buy latter time any update Iknow. All men and here department all personal ikonw good by.
1517423766510264320,subbaraoiv,Fri Apr 22 08:43:12 +0000 2022,76.974691,28.368524999999998,@anandmahindra Beautiful pic
1517423770125930497,erangatennakoon,Fri Apr 22 08:43:13 +0000 2022,80.76465400000001,7.8786605000000005,Anyone using grass cutters in gardening at home? What you got? #Help
1517423773711958016,mukeshjoshi000,Fri Apr 22 08:43:14 +0000 2022,76.974691,28.368524999999998,@ranveerbrar sir loved it #burrito https://t.co/Lrd6d5LMfj
1517423774580510720,krissh_707,Fri Apr 22 08:43:14 +0000 2022,75.523967,19.915838,"RO Water wending machine OF aurangabad pf 1/2 not working or closed regularly, in summer it's helpful for passenger… https://t.co/cadPtWNnjp"
1517423777885597697,hasususu,Fri Apr 22 08:43:15 +0000 2022,77.5564225,13.075209000000001,@OpIndia_com Fakery. Shameless fakery false news misinterpretation all in one
1517423778615427072,anilvrm9,Fri Apr 22 08:43:15 +0000 2022,75.747521,26.909683,@Gargcasm Happy birthday dear Woke Gigi .Stay blessed.
1517423786496344066,GUTTAHMALCPVG,Fri Apr 22 08:43:17 +0000 2022,72.874244,19.17414,Man EA trash Dey only got 1 game and dats madden….No fight night no NCAA no NBA live….no NBA street no NFL street n… https://t.co/GxPE2Rwt8S
1517423800660348928,Nek_Muhammad,Fri Apr 22 08:43:21 +0000 2022,72.874244,19.17414,@SamiullahKhan__ @nadeemkhanUAH @RanaAyyub @milligazette @hussainhaidry Thank you @nadeemkhanUAH for stand out in s… https://t.co/DUGgJ5gvbp
1517423803093045249,ShivajiKinarwad,Fri Apr 22 08:43:21 +0000 2022,76.771244,18.817911000000002,@airdrop_crypto6 Nice project
1517423809078431746,AyeshaS27514209,Fri Apr 22 08:43:23 +0000 2022,74.3584865,31.5318195,@prettypaki @aroojnaeem44  what the hell is going😂😂😂
1517423815877623808,DarkSou31879718,Fri Apr 22 08:43:24 +0000 2022,96.6830295,19.074708,@ShweZin55803104 No lick them🤤🤤
1517423818771378177,RajivMulye,Fri Apr 22 08:43:25 +0000 2022,72.874244,19.17414,Maharashtra News Live Updates: SC rejects bail plea of Nawab Malik in money laundering case https://t.co/qTQXTusg4e via @timesofindia
1517423824564027392,krcscbhavnagar,Fri Apr 22 08:43:26 +0000 2022,72.1161995,21.809607,#LokVigyanKendraBHAVNAGAR is going to organise a program on #EarthDay. Under the Theme Invest in Our Planet Talk un… https://t.co/SKUB9aBAKJ
1517423825700683778,Random65060696,Fri Apr 22 08:43:27 +0000 2022,82.5841815,21.8503915,@SSA110205 I too used to watch ep 3-4 times on loop and never got bored...Idk why am I not able to enjoy the weddin… https://t.co/ZEYv35httR
1517423827981979648,shaunak_1308,Fri Apr 22 08:43:27 +0000 2022,73.410064,18.961047999999998,@SeanAgarwal3 @Ollielmeri @asif__aftab @champ_lemur @Pdmx_James @goal We aren't ignoring. We learn from the losses… https://t.co/Rjhcg4bzz5
